UA,Lat,Long,cycle,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,rad_mean,rad_sd,umid_mean,umid_sd,elevation_m
635,-26.999838,-49.230128,cycle1,32.47000000000003,21.2225274725275,9.79000000000002,4.557610129815722,0.8823000000000001,0.8200739130434784,0.3902,0.0786081838350653,95.82654,4.668806,0.0,10.96509266491764,12.088653822895054,5.3047233740532205,86.04301624180496,7.131140559914693,352.0
636,-27.000149,-49.140022,cycle1,32.370000000000005,20.361235294117684,7.230000000000018,4.61523458111871,0.8878,0.8108057971014492,0.1713,0.1127771406121589,102.18257,4.5931334,0.0,10.788360803806448,12.154235629287756,5.33293439772298,85.85288019370974,6.956353608091345,379.0
637,-27.000442,-49.050917,cycle1,32.75000000000006,21.481501416430625,8.310000000000002,4.635745859308292,0.8736,0.7946956521739132,0.2097,0.1093897385892864,98.69848,4.8228054,0.0,11.163909517868143,12.197207077689589,5.323673184832404,85.17301813439288,6.808059808915373,244.0
638,-26.999447,-48.960275,cycle1,32.79000000000002,21.19484330484336,8.750000000000057,4.647637934021867,0.8662000000000001,0.7786318840579709,0.2966,0.1195354734720608,86.95077,4.925883,0.0,11.5014239351739,12.154483326091418,5.270364541118995,84.44743900143854,6.821529536557842,96.0
639,-27.000571,-48.869749,cycle1,33.13000000000005,22.41642458100564,8.410000000000025,4.935861933485746,0.7888000000000001,0.7065449275362319,0.5189,0.0580837913887887,107.2204,4.9560027,0.0,11.792529298229756,12.031693037506956,5.192880666420087,83.87725373326117,6.755381927745062,38.0
640,-26.999929,-48.780277,cycle1,34.27000000000004,23.363461538461568,8.550000000000011,4.718318765598103,0.8126,0.717659420289855,0.3901,0.0695530187070131,118.05277,4.9616437,0.0,11.96912807610508,12.096102438420171,5.185261055535525,83.63776529772426,6.942776902401117,60.0
641,-27.000059,-48.690158,cycle1,34.910000000000025,22.962142857142904,9.29000000000002,4.636594859557905,0.8373,0.7647536231884058,0.5071,0.0630711964386745,128.74042,4.6358786,0.0,11.179659080362612,12.470993612849398,5.319338188107982,82.78007752936549,7.311911232548359,115.0
642,-27.000015,-48.600137,cycle1,38.07000000000005,24.32321266968327,8.090000000000032,5.115409166989792,0.5793,0.504459420289855,0.3225,0.045720186512485,127.63312,4.370759,0.0,10.536384881556248,13.538657886822,5.784452454732748,82.42378789124291,7.6075612820654515,
660,-26.911205,-52.110299,cycle1,33.110000000000014,22.1096721311476,5.730000000000018,5.234761967991997,0.8618,0.7860289855072464,0.7144,0.0358882973192937,78.13998,5.555277,0.0,12.450509953088211,14.481588149835678,5.834616920302046,77.58544381075939,9.631233438701148,941.0
668,-26.907336,-51.3883,cycle1,34.170000000000016,21.966974459724995,3.1900000000000546,5.118960275667909,0.8693000000000001,0.7563869565217394,0.4477,0.0729278995002564,72.04605,5.2550387,0.0,11.455787686447582,13.986100591844831,5.57902122952559,80.69067619210153,8.78495460152761,975.0
669,-26.910315,-51.299243,cycle1,32.450000000000045,21.11842105263161,5.130000000000052,4.8903463047732565,0.8786,0.7709014492753624,0.4344,0.0793081652187433,62.011734,5.1892424,0.0,11.057352276754267,13.942094372666745,5.598817960422328,80.62448591987797,8.684032599023851,963.0
672,-26.909121,-51.03268,cycle1,33.450000000000045,21.47978813559325,6.110000000000014,4.932659057632306,0.8462000000000001,0.7263333333333336,0.2002,0.1018095403784779,64.36928,4.8467364,0.0,10.91567422631316,13.694750958968129,5.643385890977281,81.11173178082808,8.575698541645867,955.0
673,-26.910096,-50.940006,cycle1,33.77000000000004,21.462434782608742,3.07000000000005,5.166567962062979,0.8427,0.7114072463768115,0.4344,0.07888584178702,72.028114,4.7913165,0.0,10.878535060537851,13.694750958968129,5.643385890977281,81.11173178082808,8.575698541645867,1013.0
677,-28.034886,-50.849915,cycle1,29.950000000000045,19.39656455142236,4.890000000000043,5.127163066255773,0.862,0.7680318840579708,0.5266000000000001,0.0726100314320711,75.8876,4.7343755,0.0,10.43971265427105,13.880455943443009,5.988970843086308,81.44229738771476,8.42804973796426,872.0
681,-26.909849,-50.219737,cycle1,29.99000000000001,18.881314984709505,7.110000000000014,4.972177555856382,0.8877,0.7633521739130436,0.086,0.1594019016931415,78.283806,4.5835037,0.0,10.20823760320289,12.578715037506951,5.519979756125637,84.53953172260924,8.60652642815064,786.0
682,-26.908503,-50.12862,cycle1,32.39000000000004,21.6649852507375,9.630000000000052,4.962438225446737,0.8079000000000001,0.6663637681159422,0.3447,0.0854026999047362,81.012115,4.772282,0.0,10.510959664405762,12.26025531147956,5.421490456349462,84.3389381379935,8.352389369770691,696.0
685,-26.909652,-49.862477,cycle1,31.090000000000032,20.43346153846157,8.850000000000023,4.805550563970702,0.8678,0.7529565217391303,0.272,0.122298850502688,98.47679,4.5610213,0.0,10.689227561631348,12.273211240246647,5.420182565288676,83.06007296842499,7.857966343278357,568.0
686,-26.910041,-49.769942,cycle1,32.51000000000005,21.22632911392407,6.850000000000023,5.254555269626328,0.8243,0.7211260869565218,0.2233,0.1044190118901154,91.78281,4.5647793,0.0,10.477856569008145,12.096033979972711,5.35656463565993,82.92103583690805,7.9243209166378845,503.0
687,-26.90844,-49.677713,cycle1,31.370000000000005,20.42365079365082,6.830000000000041,5.004294315119833,0.88,0.7685318840579712,0.2066,0.1287030685452836,100.231804,4.631395,0.0,10.784915570511831,12.205413638420202,5.397602953049605,83.66143833782064,7.865934926430084,629.0
688,-26.911786,-49.587924,cycle1,30.350000000000023,18.815375722543383,5.730000000000018,4.978589999673007,0.9034,0.7966159420289856,0.3209,0.1315617302876729,104.11978,4.695327,0.0,10.997683015019906,12.370006427461275,5.483976132661568,84.9113132823543,7.652830172372008,726.0
689,-26.910199,-49.499667,cycle1,30.410000000000025,18.452832369942243,6.150000000000034,4.891383489372687,0.9065,0.7985753623188407,0.3433,0.1399990645991497,130.84976,4.7569885,0.0,11.793009483120846,12.306733848465845,5.463826218920224,86.28659069042787,7.509334944893799,886.0
690,-26.909986,-49.410872,cycle1,30.69000000000005,19.01329411764709,6.930000000000007,4.833733519446851,0.8989,0.7986072463768118,0.1242,0.1385351086342419,101.49145,4.8856964,0.0,11.598875031231906,12.06145327129689,5.294195509777899,86.11821773421353,7.325328535435921,640.0
712,-26.819721,-52.470335,cycle1,40.79000000000002,26.00890109890114,11.010000000000048,5.749386484335703,0.8817,0.651927536231884,0.4591,0.1176837260910936,86.94756,5.9056177,0.0,13.40361309545986,14.262794400064024,5.848248221876112,76.41335741138192,9.193786382928623,691.0
714,-26.822301,-52.294059,cycle1,34.39000000000004,23.445730337078658,8.130000000000052,5.10021338049048,0.8451000000000001,0.7299318840579708,0.6513,0.0497298425925186,98.76525,6.3826814,0.0,14.440801864837107,14.089442926091388,5.7027377541136985,77.07493144646747,9.706407990400734,844.0
717,-26.820042,-52.018015,cycle1,33.33000000000004,21.87033027522937,1.9700000000000275,5.0621740879214965,0.8210000000000001,0.7160782608695652,0.5306000000000001,0.0505512191672412,71.69089,5.4287314,0.0,12.102814962713747,14.590388624721548,5.863631426765659,79.00293713747944,10.222907157046244,1047.0
718,-26.788683,-51.969822,cycle1,32.23000000000002,21.551225225225256,6.7900000000000205,5.108959233030698,0.8679,0.7843159420289855,0.6726000000000001,0.0430080330318877,69.16329,5.3675857,0.0,11.742231421124586,14.590388624721548,5.863631426765659,79.00293713747944,10.222907157046244,924.0
723,-26.818087,-51.482385,cycle1,30.590000000000032,19.814499054820445,3.910000000000025,4.655102225937752,0.8727,0.7937855072463769,0.3112,0.0829264809288033,61.10599,5.2017694,0.0,11.266998814549876,13.893278144356255,5.555072260861672,81.84429020180525,9.233464853748083,1247.0
725,-26.8189,-51.303339,cycle1,31.79000000000002,20.233263598326417,4.910000000000025,5.019241076171193,0.8703000000000001,0.7882724637681158,0.4989,0.066399307845309,77.21167,5.093757,0.0,11.216839454001786,13.961336969927023,5.633297563590838,81.43642073503568,8.982112060554998,998.0
727,-27.990234,-50.894957,cycle1,31.03000000000003,20.2800456621005,4.970000000000027,5.2533394899817045,0.8408,0.7378347826086958,0.4843,0.0762932288029822,75.688065,4.722026,0.0,10.30833200499709,13.880455943443009,5.988970843086308,81.44229738771476,8.42804973796426,868.0
728,-26.818528,-51.021817,cycle1,33.25000000000006,20.893847780126865,1.57000000000005,4.91417241048793,0.8224,0.7092826086956521,0.3057,0.0902303299958818,69.77579,4.7736583,0.0,10.740444652739525,13.611717046639344,5.606019311744918,82.2275279496922,8.49174182560699,894.0
732,-26.819825,-50.674349,cycle1,31.430000000000007,19.47430769230774,4.4500000000000455,4.951566287199794,0.8502000000000001,0.7625898550724638,0.3358,0.0798099629553572,72.502815,4.190927,0.0,9.501418201287931,13.09520986673066,5.505369800850152,82.92629122458105,8.96770553300327,1236.0
736,-26.82217,-50.309062,cycle1,28.57000000000005,18.11979797979802,4.670000000000016,4.645316633541134,0.9151,0.7825449275362323,0.3793,0.0913794105757312,92.49197,4.392606,0.0,10.06939305262614,12.795248639333431,5.604955442097338,84.39646680477496,9.000661965236697,1267.0
737,-26.81728,-50.222716,cycle1,29.870000000000005,17.818595041322357,5.690000000000055,4.799592149646664,0.8922,0.77131884057971,0.194,0.1520290821486,98.309265,4.425759,0.0,10.101256824305604,12.75301292426492,5.638962644722519,84.15513292008961,8.755339641127732,1015.0
739,-26.818498,-50.037411,cycle1,32.910000000000025,21.321746987951848,8.53000000000003,4.974134115707429,0.8501000000000001,0.6849623188405799,0.2037,0.1253358723549272,77.998314,4.649983,0.0,10.505371380866588,12.460286708739806,5.514299917319039,83.92739731211203,8.452202240785258,551.0
742,-26.821458,-49.76937,cycle1,31.950000000000045,20.920986842105293,7.830000000000041,5.110599055918307,0.8410000000000001,0.7428739130434783,0.4055,0.0895019806309447,96.1872,4.5660133,0.0,10.599199578477307,12.301461472210132,5.441806840589918,83.0679182859182,8.112437832790528,638.0
743,-26.820093,-49.679967,cycle1,31.69000000000005,20.66439252336452,8.07000000000005,5.058090556987421,0.8501000000000001,0.7590101449275364,0.5362,0.0783596430900253,107.37125,4.7195053,0.0,10.579831007686645,12.41917558727864,5.496509350188232,84.10673539168532,7.915413015693678,459.0
745,-26.819997,-49.500002,cycle1,30.99000000000001,19.261337209302347,7.490000000000009,4.7292189804829095,0.8877,0.7701898550724638,0.1464,0.1492309882969846,107.55588,4.731002,0.0,11.089520179982316,12.196477534310594,5.404386296439621,86.3499000061698,7.550401766986612,694.0
747,-26.818644,-49.320949,cycle1,31.970000000000027,21.76195652173917,8.010000000000048,4.821339395160492,0.8527,0.7546362318840578,0.279,0.0975082634491768,114.12197,5.025893,0.0,12.37184388252964,11.867376683169054,5.201174849179817,85.6773034073043,7.007788348435283,180.0
748,-26.820851,-49.229467,cycle1,35.690000000000055,24.600287356321868,8.650000000000034,5.265151854919051,0.6876,0.6120057971014492,0.3199,0.0563086187550714,119.76727,5.1082215,0.0,12.40779243797008,11.867376683169054,5.201174849179817,85.6773034073043,7.007788348435283,278.0
750,-26.819619,-49.049333,cycle1,36.370000000000005,25.043154761904788,10.730000000000018,5.279249094318157,0.7001000000000001,0.6317971014492754,0.3457,0.0569309395290149,126.886406,5.345214,0.0,12.70646913542176,11.900048562621102,5.180268472631467,84.4528847557162,6.726127876111844,154.0
752,-26.81982,-48.871089,cycle1,33.610000000000014,22.01509803921571,10.29000000000002,4.510081803642002,0.8479,0.7500507246376811,0.3594,0.0789573332280769,116.80647,4.946616,0.0,12.4265625520151,11.983895917872244,5.211236264225486,83.22133082095799,7.098345350287941,109.0
753,-26.82246,-48.778677,cycle1,33.97000000000003,23.47956097560979,11.050000000000011,4.520159753537667,0.785,0.6593666666666668,0.2719,0.080829730982034,107.88456,4.8710275,0.0,11.95732599555583,11.880391021068588,5.137563436965821,83.1671053982688,7.455174615925603,160.0
784,-26.731857,-51.118895,cycle1,30.63000000000005,19.7404555314534,5.330000000000041,4.778765123424225,0.8487,0.7730710144927538,0.3541,0.0721630221688072,60.68573,4.755544,0.0,10.477994412361353,13.625861567187297,5.60481435781108,82.61736537530925,8.708676496835508,1282.0
789,-26.730342,-50.670893,cycle1,30.53000000000003,19.52664864864868,6.730000000000018,4.771999140346846,0.8425,0.7470347826086957,0.2377,0.1050661528339616,73.56623,4.152725,0.0,9.569840779630177,13.006655053945302,5.476889681934684,83.13111052605642,8.871870517963075,1056.0
793,-26.730093,-50.310002,cycle1,31.010000000000048,18.93005540166207,4.430000000000007,4.94503920503297,0.8773000000000001,0.7545782608695651,0.306,0.1115474941020817,87.05991,4.4150558,0.0,9.851298153109168,12.775320009196452,5.570154314492751,83.90779119662965,8.75819851443231,875.0
794,-26.734631,-50.212208,cycle1,30.970000000000027,19.433039513677848,7.710000000000036,4.786990272367325,0.8626,0.7592014492753626,0.1795,0.1395228841992968,79.84145,4.547717,0.0,10.698849086283856,12.5736607781462,5.509235230932172,83.73264340654167,8.513037074111683,772.0
795,-26.731652,-50.131912,cycle1,30.730000000000015,19.3412804878049,7.330000000000041,4.944351131993829,0.8723000000000001,0.7672608695652174,0.1862,0.13289940100561,74.7229,4.614154,0.0,10.74919095610597,12.37899025211882,5.427955644426595,83.74755689454025,8.207201455761915,714.0
796,-26.730094,-50.039996,cycle1,33.13000000000005,21.470000000000024,8.350000000000023,5.170294013585273,0.8380000000000001,0.7039811594202899,0.1025,0.1163472168228523,75.708,4.5953975,0.0,10.54659324267194,12.37899025211882,5.427955644426595,83.74755689454025,8.207201455761915,726.0
798,-26.730017,-49.860107,cycle1,31.49000000000001,20.17031152647976,7.490000000000009,5.059770711576821,0.8803000000000001,0.7846000000000002,0.3279,0.1286043533872194,85.9479,4.621184,0.0,10.917607123118074,12.623867207369956,5.548041678151204,83.24152066935,8.143438481254616,500.0
801,-26.731441,-49.591515,cycle1,31.170000000000016,19.29605042016809,6.9500000000000455,4.774174846530546,0.8813000000000001,0.7822391304347827,0.3081,0.121805414098026,115.11584,4.6598167,0.0,10.808602888780532,12.427557937963536,5.493203658872252,85.45305077342432,7.617460745010167,856.0
802,-26.729998,-49.500078,cycle1,32.31,20.51027397260276,8.270000000000039,4.70319447621548,0.8673000000000001,0.7756840579710143,0.3727,0.0903647129141403,111.27509,4.738331,0.0,11.111181121586252,12.25795574618274,5.400324223079899,86.46371629902707,7.388179311960138,583.0
803,-26.727633,-49.407372,cycle1,33.110000000000014,21.31123989218332,7.610000000000014,4.805819425390417,0.8364,0.7280753623188407,0.2014,0.1093531208752566,127.59093,4.9184184,0.0,11.86927278615481,12.139586224721576,5.310467750547476,86.15577958723047,7.2142532382368625,545.0
804,-26.730599,-49.321701,cycle1,32.83000000000004,20.6201340482574,6.810000000000002,4.860015030288674,0.8921,0.7916637681159419,0.2365,0.1249680306608494,123.901375,5.16368,0.0,12.216372358800946,11.921412911479525,5.201863266819541,85.56894600869104,7.034926294407464,466.0
807,-26.730003,-49.05001,cycle1,34.99000000000001,22.48541176470589,10.07000000000005,4.762970168964965,0.8577,0.7872304347826089,0.5532,0.0519452144630063,124.11712,5.42692,0.0,13.527209048737296,11.812275004630232,5.175307184415391,83.94377236812858,6.841813904224681,240.0
811,-26.730149,-48.694643,cycle1,33.370000000000005,23.37587064676621,10.53000000000003,4.399804084645937,0.6949000000000001,0.6269942028985508,0.5293,0.0403689932815708,99.755905,4.7879386,0.0,11.59843738096384,12.29489532609142,5.362728211063828,82.95059224654999,8.126199689218868,14.0
830,-27.902082,-51.033634,cycle1,30.410000000000025,20.09344000000004,5.970000000000027,5.09301680405628,0.8230000000000001,0.742159420289855,0.6009,0.0490375760058933,65.4912,4.676117,0.0,10.442263393371338,13.694274067643937,5.883468743801701,80.89987135962757,8.248016170597639,677.0
832,-26.639901,-51.930194,cycle1,33.27000000000004,22.96715827338136,7.330000000000041,5.005645717276645,0.7918000000000001,0.6985927536231882,0.5678000000000001,0.0599173036845265,72.099464,5.2055235,0.0,11.54159109550926,14.333539369927044,5.746171063392271,80.67392248460934,9.86733837867325,1096.0
836,-26.641763,-51.57275,cycle1,31.910000000000025,20.798031809145197,6.690000000000055,4.952790957969109,0.801,0.6740304347826089,0.5503,0.0691930534009099,76.775276,5.130235,0.0,11.372524027641608,13.663050447552582,5.484254810796992,82.85841783878827,9.015240659272523,1268.0
837,-26.637447,-51.480167,cycle1,32.03000000000003,21.242751091703084,5.410000000000025,5.034573379415269,0.8095,0.6842115942028986,0.5309,0.0611770311549765,67.39323,5.0561347,0.0,11.16696329995836,13.677965674949862,5.499869295243284,82.68611040541059,9.007557065745772,1278.0
843,-26.644884,-50.751269,cycle1,29.57000000000005,18.85822535211271,5.990000000000009,4.803222856413303,0.879,0.7823695652173914,0.3094,0.0937183435315827,67.1744,4.1519146,0.0,9.075107354888964,13.006655053945302,5.476889681934684,83.13111052605642,8.871870517963075,1233.0
845,-26.640744,-50.580002,cycle1,30.170000000000016,19.003903133903155,6.2900000000000205,4.955957867433865,0.8725,0.7569231884057968,0.3028,0.0927448192153275,69.39666,4.201145,0.0,9.571708954344537,13.043576591844827,5.553721602671789,83.51855091319675,8.936955191711334,1056.0
847,-26.640089,-50.400061,cycle1,30.730000000000015,19.25949554896146,4.810000000000002,4.839394478100355,0.8743000000000001,0.7833999999999999,0.3551,0.1050377985795351,56.741543,4.2860274,0.0,9.39175191293847,13.005011247552613,5.642085687127663,84.20478201587564,9.103380005278911,962.0
850,-26.640093,-50.130003,cycle1,32.71000000000004,21.608024691358043,9.090000000000032,4.9752963606134895,0.8586,0.731236231884058,0.2159,0.1030354715493434,80.80501,4.668939,0.0,10.876580908875582,12.37899025211882,5.427955644426595,83.74755689454025,8.207201455761915,553.0
853,-26.63998,-49.859877,cycle1,31.730000000000015,20.18017647058826,7.470000000000027,5.020425687778402,0.883,0.7717405797101449,0.2906,0.1149393442039782,82.4028,4.674623,0.0,11.111190365143257,12.623867207369956,5.548041678151204,83.24152066935,8.143438481254616,598.0
856,-26.639988,-49.590027,cycle1,30.57000000000005,18.81248648648652,5.930000000000007,4.887474369168244,0.8884000000000001,0.7498623188405795,0.3621,0.114266331533656,114.039116,4.5349293,0.0,10.710840595893671,12.427557937963536,5.493203658872252,85.45305077342432,7.617460745010167,937.0
858,-26.638312,-49.411436,cycle1,31.230000000000015,19.4811405835544,7.950000000000045,4.737270366921025,0.9067,0.7836840579710145,0.2917,0.1477108128696251,126.86622,4.924318,0.0,11.55315577465988,12.139586224721576,5.310467750547476,86.15577958723047,7.2142532382368625,728.0
865,-26.64132,-48.784324,cycle1,33.690000000000055,22.3118787878788,10.510000000000048,4.199594221073221,0.8911,0.8127913043478262,0.4595,0.0733091997294017,110.46512,4.9643736,0.0,11.73897261559017,11.788639565360794,5.145231230722339,82.97254055170676,7.592999451625438,65.0
884,-26.550262,-52.108858,cycle1,36.190000000000055,23.72970149253735,7.750000000000057,5.274421513204326,0.8072,0.654504347826087,0.5207,0.0776814312670988,77.1404,5.3197303,0.0,11.832280631326608,14.233876973579978,5.718874198190915,79.68766184706017,9.930996086996918,1065.0
886,-27.852015,-51.033771,cycle1,29.870000000000005,20.37566406250006,4.510000000000048,4.797088467200158,0.7834,0.6580942028985507,0.4636,0.065832827113942,63.62729,4.7070847,0.0,10.508130136663633,13.694274067643937,5.883468743801701,80.89987135962757,8.248016170597639,784.0
887,-26.55349,-51.02787,cycle1,31.250000000000057,20.127326732673293,6.130000000000052,4.879553702828842,0.8209000000000001,0.7180318840579708,0.3685,0.0801337767225086,66.089165,4.510249,0.0,10.313891663593203,13.081751879516071,5.458575365722408,83.37543828804857,8.62984642370594,1076.0
894,-26.547759,-50.39977,cycle1,29.950000000000045,18.332382445141103,5.8700000000000045,4.881238790470869,0.8905000000000001,0.7774840579710143,0.1183,0.1302090878450745,64.05856,4.2362423,0.0,9.741535855179636,12.875097008283172,5.590318378492411,83.47716512757395,8.870221428779928,925.0
895,-26.551456,-50.312691,cycle1,33.23000000000002,20.765185185185207,7.350000000000023,5.064255910661446,0.8591000000000001,0.7300594202898549,0.4376,0.0835083790273776,85.530464,4.417028,0.0,10.037336620662122,12.70598264298638,5.522629072804696,83.35648763092158,8.638492460558155,888.0
899,-26.549628,-49.946791,cycle1,31.29000000000002,20.475632183908072,5.03000000000003,5.009297149668474,0.864,0.7661144927536233,0.2927,0.1182035400967733,86.69754,4.5799007,0.0,11.094001840873622,12.496013908739808,5.465820991034025,83.02859453155448,8.16750646526469,584.0
901,-26.549889,-49.770818,cycle1,32.01000000000005,19.783314917127107,5.630000000000052,4.856705856211057,0.8473,0.7217173913043481,0.3648,0.0931734255771138,94.79217,4.283743,0.0,10.306025071106744,12.481404840246668,5.47679849832682,83.65576883013632,7.90881523323893,932.0
902,-26.550061,-49.680073,cycle1,31.370000000000005,19.350962566844963,5.330000000000041,4.814291017787125,0.8174,0.7078289855072466,0.2901,0.1140442808755431,101.93723,4.2323775,0.0,10.023592273541947,12.410235795497815,5.464904214329467,84.31972725254403,7.75274669981217,986.0
905,-26.549984,-49.409925,cycle1,31.69000000000005,19.782947368421095,8.050000000000011,4.889277069300448,0.8896000000000001,0.779978260869565,0.3511,0.1314243055075243,129.6052,4.872169,0.0,11.45412108613042,12.2660311233517,5.39480177147085,85.96834767162274,7.410817189349652,904.0
906,-26.550008,-49.320003,cycle1,31.750000000000057,19.679523809523843,8.690000000000055,4.530556077319188,0.8427,0.7133724637681159,0.3218,0.1154165949990576,117.09209,5.1882114,0.0,12.613915877748996,12.094098279516064,5.3138604303748105,85.07306073530235,7.302835622740258,908.0
907,-26.552281,-49.226035,cycle1,33.170000000000016,21.940235294117663,9.750000000000057,4.524881402793085,0.8795000000000001,0.7753782608695651,0.3422,0.1026968958925307,119.1305,5.564915,0.0,13.490616764565718,11.80692599093159,5.200726079859179,84.51056278311871,7.193935851264783,148.0
909,-26.550144,-49.050062,cycle1,33.43000000000001,22.277222222222274,12.430000000000009,4.227626183586544,0.8406,0.7005275362318839,0.3318,0.0962659463681834,107.55949,5.720088,0.0,13.539581938229912,11.705983934310586,5.125739473080447,84.01570526454209,6.88874676077428,474.0
912,-26.548291,-48.776893,cycle1,33.410000000000025,23.648637770897874,9.450000000000044,4.339699737305092,0.8384,0.7329565217391308,0.5844,0.0504850285692754,119.84675,5.2995205,0.0,13.04785243082186,11.63136942472155,5.115199049725637,83.04279351539475,7.433243956659209,13.0
918,-26.46119,-53.281482,cycle1,37.33000000000004,25.08604355716881,4.53000000000003,5.337447437222029,0.8415,0.7115637681159424,0.611,0.0500000115101802,101.94512,5.5581512,0.0,12.652378957824196,14.46504126216448,5.869422363609109,77.29585560842658,9.418597241522477,681.0
926,-26.460558,-52.564242,cycle1,37.63000000000005,25.233680297397832,10.370000000000005,5.313988188759879,0.8583000000000001,0.6723927536231883,0.5362,0.0870741618256249,86.29529,5.4112735,0.0,12.593822917127952,14.302706940703288,5.777833434106518,77.72281277271202,8.827907472959396,733.0
933,-26.4601,-51.030005,cycle1,29.470000000000027,18.4728191489362,4.890000000000043,4.674786094691675,0.8898,0.7880231884057972,0.2796,0.1220131759871512,84.56416,4.5135994,0.0,10.536182389014789,13.160572242986376,5.536211010997981,83.47859357217477,8.528946475692702,1111.0
934,-26.461762,-50.940893,cycle1,30.930000000000007,19.570898876404527,6.53000000000003,4.5995826973513285,0.8636,0.7590420289855071,0.4323,0.1073758499901209,90.60926,4.4836173,0.0,10.70139407193292,13.160572242986376,5.536211010997981,83.47859357217477,8.528946475692702,1154.0
939,-26.459677,-50.489075,cycle1,30.69000000000005,19.059451219512216,5.930000000000007,4.823252590576039,0.8802000000000001,0.7646768115942028,0.1781,0.12086957894554,85.57105,4.232822,0.0,10.017239226783426,12.88421005668502,5.559453909218921,82.99372201008505,8.59898170994806,943.0
941,-27.810882,-51.121856,cycle1,30.57000000000005,20.78456238361269,4.650000000000034,4.704832834073342,0.7175,0.5601710144927536,0.379,0.0751434359836872,97.90531,4.7480917,0.0,10.876379668643937,13.676129395497805,5.858328121930513,79.6992757462664,7.995759789066745,634.0
945,-26.460407,-49.948858,cycle1,32.03000000000003,20.344358974358997,5.630000000000052,5.010693189720187,0.8676,0.7560144927536232,0.3916,0.1109044872726371,102.18935,4.5734005,0.0,11.5861614328468,12.596791937963577,5.483675338340756,82.96950206814373,8.043161213393818,877.0
946,-26.459578,-49.85843,cycle1,32.870000000000005,20.491412429378563,6.8700000000000045,4.9748601018814265,0.8438,0.7146014492753622,0.2625,0.1127951066529763,86.89247,4.4256263,0.0,11.021438992520029,12.56882054070326,5.481366665050476,83.11238936901334,7.9762195761864,932.0
949,-26.45983,-49.590434,cycle1,32.47000000000003,20.527863013698678,6.990000000000009,4.8522655443350216,0.7941,0.7005376811594203,0.4473,0.0701035075337606,93.01022,4.3696265,0.0,10.326996871462793,12.452886432940728,5.472962597496603,85.16032458570345,7.728203493844387,888.0
953,-26.459997,-49.232898,cycle1,33.31,22.007868852459055,9.150000000000034,4.493847262399148,0.8737,0.7739188405797099,0.3102,0.1069649262241343,139.86374,5.5173726,0.0,13.413851301521929,12.103767658511511,5.36693585572106,85.483984749343,7.440557391103324,191.0
955,-26.462362,-49.051795,cycle1,38.170000000000016,25.63813056379825,14.07000000000005,5.502992259208746,0.628,0.5700637681159421,0.3911,0.0383027829276685,125.002556,6.1966395,0.0,14.65111602831936,11.719418327004664,5.189751370772987,84.4728331640608,6.873699014075271,212.0
959,-26.46,-48.689995,cycle1,33.97000000000003,23.914451410658334,8.850000000000023,4.60905762166906,0.7976000000000001,0.7042347826086959,0.2651,0.0784540977695653,133.81987,5.753263,0.0,14.174380894104162,11.90979141376265,5.279031190766989,82.98399265462353,7.435546694078829,22.0
974,-26.371178,-50.938012,cycle1,31.910000000000025,20.04185840707968,4.430000000000007,4.79605883222196,0.8400000000000001,0.7338318840579711,0.2161,0.1055433690552017,69.31673,4.5497184,0.0,10.5148157186654,12.893588297780925,5.460827353014397,83.19331097309724,8.32566238578396,992.0
976,-26.373158,-50.765957,cycle1,33.97000000000003,21.140849673202677,7.810000000000002,5.295813113484629,0.8509,0.738085507246377,0.374,0.0793654878364956,83.48331,4.209594,0.0,9.915850646130604,12.715455795497778,5.415100746281099,83.12893606772695,8.059992661412199,883.0
978,-26.381312,-50.580303,cycle1,32.63000000000005,20.34748344370865,7.870000000000003,5.097722802674171,0.8609,0.7503724637681155,0.3455,0.0984025816853211,83.11869,4.326106,0.0,10.159116580168158,12.744160579059436,5.475594984385279,82.32066216565532,8.287901548429323,1067.0
979,-26.370856,-50.488584,cycle1,33.670000000000016,21.107152542372912,8.270000000000039,5.135613642516886,0.8585,0.6966521739130436,0.4131,0.0910225288384336,81.50961,4.347333,0.0,10.177196438137187,12.685137220155331,5.463999820761111,82.32423340198437,8.210648624480303,805.0
982,-26.370169,-50.220028,cycle1,35.73000000000002,22.259281045751656,9.730000000000018,5.239239093655743,0.8741,0.6592985507246375,0.2482,0.1083160559146902,81.0545,4.5226912,0.0,10.677735116089536,12.496950259424745,5.3889194643146725,83.15224342653615,7.542880284965792,833.0
984,-26.370077,-50.040023,cycle1,34.610000000000014,21.69328358208958,9.750000000000057,4.987909916737798,0.8488,0.7007855072463771,0.2394,0.1164289760181126,86.684044,4.508427,0.0,10.844863387971182,12.47558595622839,5.408210250757815,83.18683979666959,7.54534550415522,842.0
991,-26.369839,-49.410004,cycle1,30.29000000000002,19.18745152354574,4.550000000000011,4.785594049099268,0.8716,0.7685173913043478,0.2317,0.1453279000678201,100.46854,4.8355346,0.0,11.878418802724092,12.461231722438455,5.491294649602819,85.83378674281313,7.518231075226113,858.0
